原页码,菌株名称,JCM编号,BacDive链接,WGS_ID,WGS_状态,WGS_文件,16S_ID,16S_状态,16S_文件
1957,Chryseobacterium JCM 28637,28637,https://bacdive.dsmz.de/strain/163530,N/A,N/A,,LC133668,成功,Chryseobacterium JCM 28637_16S_LC133668.fasta
1957,Novosphingobium JCM 28639,28639,https://bacdive.dsmz.de/strain/163531,N/A,N/A,,LC133670,成功,Novosphingobium JCM 28639_16S_LC133670.fasta
1957,Sphingobium JCM 28641,28641,https://bacdive.dsmz.de/strain/163533,N/A,N/A,,LC133672,成功,Sphingobium JCM 28641_16S_LC133672.fasta
1957,Sphingobium JCM 28642,28642,https://bacdive.dsmz.de/strain/163534,N/A,N/A,,LC133673,成功,Sphingobium JCM 28642_16S_LC133673.fasta
1957,Rhizobium JCM 28644,28644,https://bacdive.dsmz.de/strain/163535,N/A,N/A,,LC133675,成功,Rhizobium JCM 28644_16S_LC133675.fasta
1957,Streptomyces JCM 28645,28645,https://bacdive.dsmz.de/strain/163536,N/A,N/A,,LC133676,成功,Streptomyces JCM 28645_16S_LC133676.fasta
1957,Promicromonospora JCM 28646,28646,https://bacdive.dsmz.de/strain/163537,N/A,N/A,,LC133677,成功,Promicromonospora JCM 28646_16S_LC133677.fasta
1957,Microbacterium JCM 28647,28647,https://bacdive.dsmz.de/strain/163538,N/A,N/A,,LC133678,成功,Microbacterium JCM 28647_16S_LC133678.fasta
1957,Rhizobium JCM 28648,28648,https://bacdive.dsmz.de/strain/163539,N/A,N/A,,LC133679,成功,Rhizobium JCM 28648_16S_LC133679.fasta
1957,Promicromonospora JCM 28650,28650,https://bacdive.dsmz.de/strain/163541,N/A,N/A,,LC133681,成功,Promicromonospora JCM 28650_16S_LC133681.fasta
1957,Herbiconiux JCM 28652,28652,https://bacdive.dsmz.de/strain/163542,N/A,N/A,,LC133683,成功,Herbiconiux JCM 28652_16S_LC133683.fasta
1957,Rhizobium JCM 28653,28653,https://bacdive.dsmz.de/strain/163543,N/A,N/A,,LC133684,成功,Rhizobium JCM 28653_16S_LC133684.fasta
1957,Rhizobium JCM 28659,28659,https://bacdive.dsmz.de/strain/163544,N/A,N/A,,LC133690,成功,Rhizobium JCM 28659_16S_LC133690.fasta
1957,Promicromonospora JCM 28663,28663,https://bacdive.dsmz.de/strain/163546,N/A,N/A,,LC133694,成功,Promicromonospora JCM 28663_16S_LC133694.fasta
1957,Streptomyces JCM 28665,28665,https://bacdive.dsmz.de/strain/163547,N/A,N/A,,LC133696,成功,Streptomyces JCM 28665_16S_LC133696.fasta
1957,Promicromonospora JCM 28666,28666,https://bacdive.dsmz.de/strain/163548,N/A,N/A,,LC133697,成功,Promicromonospora JCM 28666_16S_LC133697.fasta
1957,Promicromonospora JCM 28667,28667,https://bacdive.dsmz.de/strain/163549,N/A,N/A,,LC133698,成功,Promicromonospora JCM 28667_16S_LC133698.fasta
1957,Promicromonospora JCM 28668,28668,https://bacdive.dsmz.de/strain/163550,N/A,N/A,,LC133699,成功,Promicromonospora JCM 28668_16S_LC133699.fasta
1958,Herbiconiux JCM 28669,28669,https://bacdive.dsmz.de/strain/163551,N/A,N/A,,LC133700,成功,Herbiconiux JCM 28669_16S_LC133700.fasta
1958,Herbiconiux JCM 28670,28670,https://bacdive.dsmz.de/strain/163552,N/A,N/A,,LC133701,成功,Herbiconiux JCM 28670_16S_LC133701.fasta
1958,Herbiconiux JCM 28671,28671,https://bacdive.dsmz.de/strain/163553,N/A,N/A,,LC133702,成功,Herbiconiux JCM 28671_16S_LC133702.fasta
1958,Rhizobium JCM 28672,28672,https://bacdive.dsmz.de/strain/163554,N/A,N/A,,LC133703,成功,Rhizobium JCM 28672_16S_LC133703.fasta
1958,Leifsonia JCM 28673,28673,https://bacdive.dsmz.de/strain/163555,N/A,N/A,,LC133704,成功,Leifsonia JCM 28673_16S_LC133704.fasta
1958,Inquilinus JCM 28675,28675,https://bacdive.dsmz.de/strain/163556,N/A,N/A,,LC133706,成功,Inquilinus JCM 28675_16S_LC133706.fasta
1958,Microbacterium JCM 28676,28676,https://bacdive.dsmz.de/strain/163557,N/A,N/A,,LC133707,成功,Microbacterium JCM 28676_16S_LC133707.fasta
1958,Streptomyces JCM 28680,28680,https://bacdive.dsmz.de/strain/163558,N/A,N/A,,LC133711,成功,Streptomyces JCM 28680_16S_LC133711.fasta
1958,Roseomonas JCM 28681,28681,https://bacdive.dsmz.de/strain/163559,N/A,N/A,,LC133712,成功,Roseomonas JCM 28681_16S_LC133712.fasta
1958,Roseomonas JCM 28683,28683,https://bacdive.dsmz.de/strain/163560,N/A,N/A,,LC133714,成功,Roseomonas JCM 28683_16S_LC133714.fasta
1958,Bosea JCM 28685,28685,https://bacdive.dsmz.de/strain/163561,N/A,N/A,,LC133716,成功,Bosea JCM 28685_16S_LC133716.fasta
1958,Bacillus JCM 28687,28687,https://bacdive.dsmz.de/strain/163562,N/A,N/A,,LC133718,成功,Bacillus JCM 28687_16S_LC133718.fasta
1958,Methylopila JCM 28689,28689,https://bacdive.dsmz.de/strain/163563,N/A,N/A,,LC133720,成功,Methylopila JCM 28689_16S_LC133720.fasta
1958,Streptomyces JCM 28690,28690,https://bacdive.dsmz.de/strain/163565,N/A,N/A,,LC133721,成功,Streptomyces JCM 28690_16S_LC133721.fasta
1958,Bosea JCM 28691,28691,https://bacdive.dsmz.de/strain/163566,N/A,N/A,,LC133722,成功,Bosea JCM 28691_16S_LC133722.fasta
1958,Microbacterium JCM 28702,28702,https://bacdive.dsmz.de/strain/163568,N/A,N/A,,LC133733,成功,Microbacterium JCM 28702_16S_LC133733.fasta
1958,Microbacterium JCM 28704,28704,https://bacdive.dsmz.de/strain/163569,N/A,N/A,,LC133735,成功,Microbacterium JCM 28704_16S_LC133735.fasta
1958,Microbacterium JCM 28711,28711,https://bacdive.dsmz.de/strain/163571,N/A,N/A,,LC133742,成功,Microbacterium JCM 28711_16S_LC133742.fasta
1958,Devosia JCM 28713,28713,https://bacdive.dsmz.de/strain/163572,N/A,N/A,,LC133744,成功,Devosia JCM 28713_16S_LC133744.fasta
1958,Bosea JCM 28714,28714,https://bacdive.dsmz.de/strain/163573,N/A,N/A,,LC133745,成功,Bosea JCM 28714_16S_LC133745.fasta
1959,Mesorhizobium JCM 28715,28715,https://bacdive.dsmz.de/strain/163574,N/A,N/A,,LC133746,成功,Mesorhizobium JCM 28715_16S_LC133746.fasta
1959,Bosea JCM 28717,28717,https://bacdive.dsmz.de/strain/163575,N/A,N/A,,LC133748,成功,Bosea JCM 28717_16S_LC133748.fasta
1959,Methylopila JCM 28718,28718,https://bacdive.dsmz.de/strain/163576,N/A,N/A,,LC133749,成功,Methylopila JCM 28718_16S_LC133749.fasta
1959,Sphingobium JCM 28719,28719,https://bacdive.dsmz.de/strain/163577,N/A,N/A,,LC133750,成功,Sphingobium JCM 28719_16S_LC133750.fasta
1959,Devosia JCM 28722,28722,https://bacdive.dsmz.de/strain/163579,N/A,N/A,,LC133753,成功,Devosia JCM 28722_16S_LC133753.fasta
1959,Bosea JCM 28725,28725,https://bacdive.dsmz.de/strain/163580,N/A,N/A,,LC133756,成功,Bosea JCM 28725_16S_LC133756.fasta
1959,Promicromonospora JCM 28726,28726,https://bacdive.dsmz.de/strain/163581,N/A,N/A,,LC133757,成功,Promicromonospora JCM 28726_16S_LC133757.fasta
1959,Streptomyces JCM 28727,28727,https://bacdive.dsmz.de/strain/163582,N/A,N/A,,LC133758,成功,Streptomyces JCM 28727_16S_LC133758.fasta
1959,Promicromonospora JCM 28729,28729,https://bacdive.dsmz.de/strain/163583,N/A,N/A,,LC133760,成功,Promicromonospora JCM 28729_16S_LC133760.fasta
1959,Salinicola JCM 28730,28730,https://bacdive.dsmz.de/strain/163585,N/A,N/A,,LC133761,成功,Salinicola JCM 28730_16S_LC133761.fasta
1959,Brevibacterium JCM 28731,28731,https://bacdive.dsmz.de/strain/163586,N/A,N/A,,LC133762,成功,Brevibacterium JCM 28731_16S_LC133762.fasta
1959,Brevibacterium JCM 28733,28733,https://bacdive.dsmz.de/strain/163587,N/A,N/A,,LC133764,成功,Brevibacterium JCM 28733_16S_LC133764.fasta
1959,Promicromonospora JCM 28736,28736,https://bacdive.dsmz.de/strain/163588,N/A,N/A,,LC133767,成功,Promicromonospora JCM 28736_16S_LC133767.fasta
1959,Talaromyces minioluteus JCM 28737,28737,N/A,N/A,N/A,,N/A,N/A,
1959,Cladophialophora tumbae JCM 28738,28738,N/A,N/A,N/A,,N/A,N/A,
1959,Exophiala angulospora JCM 28739,28739,N/A,N/A,N/A,,N/A,N/A,
1959,Exophiala angulospora JCM 28740,28740,N/A,N/A,N/A,,N/A,N/A,
1959,Talaromyces minioluteus JCM 28741,28741,N/A,N/A,N/A,,N/A,N/A,
1959,Cladophialophora tumulicola JCM 28742,28742,N/A,N/A,N/A,,N/A,N/A,
1959,Cladophialophora tumulicola JCM 28743,28743,N/A,N/A,N/A,,N/A,N/A,
1960,Sagenomella striatispora JCM 28744,28744,N/A,N/A,N/A,,N/A,N/A,
1960,Exophiala angulospora JCM 28745,28745,N/A,N/A,N/A,,N/A,N/A,
1960,Cladophialophora tumbae JCM 28746,28746,N/A,N/A,N/A,,N/A,N/A,
1960,Exophiala angulospora JCM 28747,28747,N/A,N/A,N/A,,N/A,N/A,
1960,Talaromyces minioluteus JCM 28748,28748,N/A,N/A,N/A,,N/A,N/A,
1960,Cladophialophora tumbae JCM 28749,28749,N/A,N/A,N/A,,N/A,N/A,
1960,Sagenomella striatispora JCM 28750,28750,N/A,N/A,N/A,,N/A,N/A,
1960,Talaromyces minioluteus JCM 28751,28751,N/A,N/A,N/A,,N/A,N/A,
1960,Talaromyces minioluteus JCM 28752,28752,N/A,N/A,N/A,,N/A,N/A,
1960,Cladophialophora tumbae JCM 28753,28753,N/A,N/A,N/A,,N/A,N/A,
1960,Cladophialophora tumbae JCM 28754,28754,N/A,N/A,N/A,,N/A,N/A,
1960,Cephalotrichum verrucisporum JCM 28755,28755,N/A,N/A,N/A,,N/A,N/A,
1960,Talaromyces minioluteus JCM 28756,28756,N/A,N/A,N/A,,N/A,N/A,
1960,Talaromyces minioluteus JCM 28757,28757,N/A,N/A,N/A,,N/A,N/A,
1960,Cladophialophora tumulicola JCM 28758,28758,N/A,N/A,N/A,,N/A,N/A,
1960,Cladophialophora tumbae JCM 28759,28759,N/A,N/A,N/A,,N/A,N/A,
1960,Cladophialophora tumulicola JCM 28760,28760,N/A,N/A,N/A,,N/A,N/A,
1960,Sagenomella striatispora JCM 28761,28761,N/A,N/A,N/A,,N/A,N/A,
1960,Talaromyces minioluteus JCM 28762,28762,N/A,N/A,N/A,,N/A,N/A,
1960,Cladophialophora tumulicola JCM 28763,28763,N/A,N/A,N/A,,N/A,N/A,
1961,Cladophialophora tumulicola JCM 28764,28764,N/A,N/A,N/A,,N/A,N/A,
1961,Cladosporium halotolerans JCM 28765,28765,N/A,N/A,N/A,,N/A,N/A,
1961,Cladophialophora tumulicola JCM 28766,28766,N/A,N/A,N/A,,N/A,N/A,
1961,Talaromyces minioluteus JCM 28767,28767,N/A,N/A,N/A,,N/A,N/A,
1961,Cladophialophora tumulicola JCM 28768,28768,N/A,N/A,N/A,,N/A,N/A,
1961,Cladophialophora JCM 28769,28769,N/A,N/A,N/A,,N/A,N/A,
1961,Cadophora JCM 28770,28770,N/A,N/A,N/A,,N/A,N/A,
1961,Cladophialophora tumulicola JCM 28771,28771,N/A,N/A,N/A,,N/A,N/A,
1961,Cladophialophora JCM 28772,28772,N/A,N/A,N/A,,N/A,N/A,
1961,Talaromyces minioluteus JCM 28773,28773,N/A,N/A,N/A,,N/A,N/A,
1961,Cladophialophora tumulicola JCM 28774,28774,N/A,N/A,N/A,,N/A,N/A,
1961,Cladophialophora tumulicola JCM 28775,28775,N/A,N/A,N/A,,N/A,N/A,
1961,Cladophialophora JCM 28776,28776,N/A,N/A,N/A,,N/A,N/A,
1961,Cladophialophora tumulicola JCM 28777,28777,N/A,N/A,N/A,,N/A,N/A,
1961,Cladophialophora tumulicola JCM 28778,28778,N/A,N/A,N/A,,N/A,N/A,
1961,Cladophialophora tumulicola JCM 28779,28779,N/A,N/A,N/A,,N/A,N/A,
1961,Talaromyces minioluteus JCM 28780,28780,N/A,N/A,N/A,,N/A,N/A,
1961,Cladophialophora tumulicola JCM 28781,28781,N/A,N/A,N/A,,N/A,N/A,
1961,Ochrobactrum JCM 28782,28782,https://bacdive.dsmz.de/strain/163589,N/A,N/A,,LC150686,成功,Ochrobactrum JCM 28782_16S_LC150686.fasta
1961,Ochrobactrum JCM 28783,28783,https://bacdive.dsmz.de/strain/163590,N/A,N/A,,LC150685,成功,Ochrobactrum JCM 28783_16S_LC150685.fasta
1962,Bacillus thuringiensis JCM 28784,28784,https://bacdive.dsmz.de/strain/163591,N/A,N/A,,LC150621,成功,Bacillus thuringiensis JCM 28784_16S_LC150621.fasta
1962,Bacillus toyonensis JCM 28785,28785,https://bacdive.dsmz.de/strain/163592,N/A,N/A,,LC150622,成功,Bacillus toyonensis JCM 28785_16S_LC150622.fasta
1962,Bacillus JCM 28786,28786,https://bacdive.dsmz.de/strain/163593,N/A,N/A,,LC150623,成功,Bacillus JCM 28786_16S_LC150623.fasta
1962,Ochrobactrum pituitosum JCM 28787,28787,https://bacdive.dsmz.de/strain/163594,N/A,N/A,,LC150687,成功,Ochrobactrum pituitosum JCM 28787_16S_LC150687.fasta
1962,Ochrobactrum pituitosum JCM 28788,28788,https://bacdive.dsmz.de/strain/163595,N/A,N/A,,LC150688,成功,Ochrobactrum pituitosum JCM 28788_16S_LC150688.fasta
1962,Microbacterium shaanxiense JCM 28790,28790,https://bacdive.dsmz.de/strain/163596,N/A,N/A,,LC148835,成功,Microbacterium shaanxiense JCM 28790_16S_LC148835.fasta
1962,Bacillus JCM 28791,28791,https://bacdive.dsmz.de/strain/163597,N/A,N/A,,LC150624,成功,Bacillus JCM 28791_16S_LC150624.fasta
1962,Microbacterium shaanxiense JCM 28792,28792,https://bacdive.dsmz.de/strain/163598,N/A,N/A,,LC148836,成功,Microbacterium shaanxiense JCM 28792_16S_LC148836.fasta
1962,Ochrobactrum pituitosum JCM 28793,28793,https://bacdive.dsmz.de/strain/163599,N/A,N/A,,LC150689,成功,Ochrobactrum pituitosum JCM 28793_16S_LC150689.fasta
1962,Bacillus JCM 28794,28794,https://bacdive.dsmz.de/strain/163600,N/A,N/A,,LC150625,成功,Bacillus JCM 28794_16S_LC150625.fasta
1962,Ochrobactrum pituitosum JCM 28795,28795,https://bacdive.dsmz.de/strain/163601,N/A,N/A,,LC150690,成功,Ochrobactrum pituitosum JCM 28795_16S_LC150690.fasta
1962,Bacillus JCM 28796,28796,https://bacdive.dsmz.de/strain/163602,N/A,N/A,,LC150626,成功,Bacillus JCM 28796_16S_LC150626.fasta
1962,Ochrobactrum pituitosum JCM 28797,28797,https://bacdive.dsmz.de/strain/163603,N/A,N/A,,LC150691,成功,Ochrobactrum pituitosum JCM 28797_16S_LC150691.fasta
1962,Ochrobactrum pituitosum JCM 28798,28798,https://bacdive.dsmz.de/strain/163604,N/A,N/A,,LC150692,成功,Ochrobactrum pituitosum JCM 28798_16S_LC150692.fasta
1962,Bacillus JCM 28799,28799,https://bacdive.dsmz.de/strain/163605,N/A,N/A,,LC150627,成功,Bacillus JCM 28799_16S_LC150627.fasta
1962,Ochrobactrum pituitosum JCM 28800,28800,https://bacdive.dsmz.de/strain/163606,N/A,N/A,,LC150693,成功,Ochrobactrum pituitosum JCM 28800_16S_LC150693.fasta
1962,Bacillus JCM 28801,28801,https://bacdive.dsmz.de/strain/163607,N/A,N/A,,LC150628,成功,Bacillus JCM 28801_16S_LC150628.fasta
1962,Bacillus toyonensis JCM 28802,28802,https://bacdive.dsmz.de/strain/163608,N/A,N/A,,LC150629,成功,Bacillus toyonensis JCM 28802_16S_LC150629.fasta
1962,Bacillus JCM 28804,28804,https://bacdive.dsmz.de/strain/163609,N/A,N/A,,LC150630,成功,Bacillus JCM 28804_16S_LC150630.fasta
1962,Peribacillus simplex JCM 28805,28805,https://bacdive.dsmz.de/strain/163610,N/A,N/A,,LC150661,成功,Peribacillus simplex JCM 28805_16S_LC150661.fasta
1963,Peribacillus simplex JCM 28806,28806,https://bacdive.dsmz.de/strain/163611,N/A,N/A,,LC150662,成功,Peribacillus simplex JCM 28806_16S_LC150662.fasta
1963,Peribacillus simplex JCM 28807,28807,https://bacdive.dsmz.de/strain/163612,N/A,N/A,,LC150663,成功,Peribacillus simplex JCM 28807_16S_LC150663.fasta
1963,Microbacterium shaanxiense JCM 28808,28808,https://bacdive.dsmz.de/strain/163613,N/A,N/A,,LC148837,成功,Microbacterium shaanxiense JCM 28808_16S_LC148837.fasta
1963,Ochrobactrum pituitosum JCM 28809,28809,https://bacdive.dsmz.de/strain/163614,N/A,N/A,,LC150695,成功,Ochrobactrum pituitosum JCM 28809_16S_LC150695.fasta
1963,Bacillus JCM 28810,28810,https://bacdive.dsmz.de/strain/163616,N/A,N/A,,LC150664,成功,Bacillus JCM 28810_16S_LC150664.fasta
1963,Bacillus JCM 28811,28811,https://bacdive.dsmz.de/strain/163617,N/A,N/A,,LC150665,成功,Bacillus JCM 28811_16S_LC150665.fasta
1963,Bacillus JCM 28812,28812,https://bacdive.dsmz.de/strain/163618,N/A,N/A,,LC150666,成功,Bacillus JCM 28812_16S_LC150666.fasta
1963,Peribacillus simplex JCM 28813,28813,https://bacdive.dsmz.de/strain/163619,N/A,N/A,,LC150667,成功,Peribacillus simplex JCM 28813_16S_LC150667.fasta
1963,Bacillus JCM 28814,28814,https://bacdive.dsmz.de/strain/163620,N/A,N/A,,LC150668,成功,Bacillus JCM 28814_16S_LC150668.fasta
1963,Ochrobactrum pituitosum JCM 28815,28815,https://bacdive.dsmz.de/strain/163621,N/A,N/A,,LC150696,成功,Ochrobactrum pituitosum JCM 28815_16S_LC150696.fasta
1963,Bacillus JCM 28816,28816,https://bacdive.dsmz.de/strain/163622,N/A,N/A,,LC150631,成功,Bacillus JCM 28816_16S_LC150631.fasta
1963,Ochrobactrum pituitosum JCM 28817,28817,https://bacdive.dsmz.de/strain/163623,N/A,N/A,,LC150697,成功,Ochrobactrum pituitosum JCM 28817_16S_LC150697.fasta
1963,Microbacterium shaanxiense JCM 28818,28818,https://bacdive.dsmz.de/strain/163624,N/A,N/A,,LC148838,成功,Microbacterium shaanxiense JCM 28818_16S_LC148838.fasta
1963,Bacillus JCM 28819,28819,https://bacdive.dsmz.de/strain/163625,N/A,N/A,,LC150632,成功,Bacillus JCM 28819_16S_LC150632.fasta
1963,Ochrobactrum pituitosum JCM 28820,28820,https://bacdive.dsmz.de/strain/163626,N/A,N/A,,LC150698,成功,Ochrobactrum pituitosum JCM 28820_16S_LC150698.fasta
1963,Bacillus JCM 28821,28821,https://bacdive.dsmz.de/strain/163627,N/A,N/A,,LC150669,成功,Bacillus JCM 28821_16S_LC150669.fasta
1963,Ochrobactrum pituitosum JCM 28822,28822,https://bacdive.dsmz.de/strain/163628,N/A,N/A,,LC150699,成功,Ochrobactrum pituitosum JCM 28822_16S_LC150699.fasta
1963,Bacillus JCM 28823,28823,https://bacdive.dsmz.de/strain/163629,N/A,N/A,,LC150633,成功,Bacillus JCM 28823_16S_LC150633.fasta
1963,Bacillus JCM 28824,28824,https://bacdive.dsmz.de/strain/163630,N/A,N/A,,LC150634,成功,Bacillus JCM 28824_16S_LC150634.fasta
1963,Bacillus JCM 28825,28825,https://bacdive.dsmz.de/strain/163631,N/A,N/A,,LC150635,成功,Bacillus JCM 28825_16S_LC150635.fasta
1964,Ochrobactrum pituitosum JCM 28826,28826,https://bacdive.dsmz.de/strain/163632,N/A,N/A,,LC150700,成功,Ochrobactrum pituitosum JCM 28826_16S_LC150700.fasta
1964,Ochrobactrum pituitosum JCM 28827,28827,https://bacdive.dsmz.de/strain/163633,N/A,N/A,,LC150701,成功,Ochrobactrum pituitosum JCM 28827_16S_LC150701.fasta
1964,Bacillus JCM 28828,28828,https://bacdive.dsmz.de/strain/163634,N/A,N/A,,LC150670,成功,Bacillus JCM 28828_16S_LC150670.fasta
1964,Bacillus JCM 28829,28829,https://bacdive.dsmz.de/strain/163635,N/A,N/A,,LC150671,成功,Bacillus JCM 28829_16S_LC150671.fasta
1964,Bacillus JCM 28830,28830,https://bacdive.dsmz.de/strain/163636,N/A,N/A,,LC150672,成功,Bacillus JCM 28830_16S_LC150672.fasta
1964,Bacillus JCM 28831,28831,https://bacdive.dsmz.de/strain/163637,N/A,N/A,,LC150636,成功,Bacillus JCM 28831_16S_LC150636.fasta
1964,Bacillus JCM 28832,28832,https://bacdive.dsmz.de/strain/163638,N/A,N/A,,LC150673,成功,Bacillus JCM 28832_16S_LC150673.fasta
1964,Microbacterium shaanxiense JCM 28833,28833,https://bacdive.dsmz.de/strain/163639,N/A,N/A,,LC148839,成功,Microbacterium shaanxiense JCM 28833_16S_LC148839.fasta
1964,Bacillus JCM 28834,28834,https://bacdive.dsmz.de/strain/163640,N/A,N/A,,LC150637,成功,Bacillus JCM 28834_16S_LC150637.fasta
1964,Bacillus JCM 28835,28835,https://bacdive.dsmz.de/strain/163641,N/A,N/A,,LC150674,成功,Bacillus JCM 28835_16S_LC150674.fasta
1964,Microbacterium tumbae JCM 28836,28836,https://bacdive.dsmz.de/strain/140585,N/A,N/A,,LC148840,成功,Microbacterium tumbae JCM 28836_16S_LC148840.fasta
1964,Bacillus JCM 28837,28837,https://bacdive.dsmz.de/strain/163642,N/A,N/A,,LC150675,成功,Bacillus JCM 28837_16S_LC150675.fasta
1964,Bacillus JCM 28838,28838,https://bacdive.dsmz.de/strain/163643,N/A,N/A,,LC150676,成功,Bacillus JCM 28838_16S_LC150676.fasta
1964,Bacillus JCM 28839,28839,https://bacdive.dsmz.de/strain/163644,N/A,N/A,,LC150677,成功,Bacillus JCM 28839_16S_LC150677.fasta
1964,Bacillus JCM 28840,28840,https://bacdive.dsmz.de/strain/163645,N/A,N/A,,LC150678,成功,Bacillus JCM 28840_16S_LC150678.fasta
1964,Bacillus JCM 28841,28841,https://bacdive.dsmz.de/strain/163646,N/A,N/A,,LC150679,成功,Bacillus JCM 28841_16S_LC150679.fasta
1964,Bacillus JCM 28842,28842,https://bacdive.dsmz.de/strain/163647,N/A,N/A,,LC150680,成功,Bacillus JCM 28842_16S_LC150680.fasta
1964,Bacillus pseudomycoides JCM 28843,28843,https://bacdive.dsmz.de/strain/163648,N/A,N/A,,LC150638,成功,Bacillus pseudomycoides JCM 28843_16S_LC150638.fasta
1964,Bacillus thuringiensis JCM 28844,28844,https://bacdive.dsmz.de/strain/163649,N/A,N/A,,LC150639,成功,Bacillus thuringiensis JCM 28844_16S_LC150639.fasta
1964,Bacillus JCM 28845,28845,https://bacdive.dsmz.de/strain/163650,N/A,N/A,,LC150640,成功,Bacillus JCM 28845_16S_LC150640.fasta
1965,Bacillus cereus JCM 28846,28846,https://bacdive.dsmz.de/strain/163651,N/A,N/A,,LC150641,成功,Bacillus cereus JCM 28846_16S_LC150641.fasta
1965,Bacillus JCM 28847,28847,https://bacdive.dsmz.de/strain/163652,N/A,N/A,,LC150642,成功,Bacillus JCM 28847_16S_LC150642.fasta
1965,Peribacillus simplex JCM 28848,28848,https://bacdive.dsmz.de/strain/163653,N/A,N/A,,LC150681,成功,Peribacillus simplex JCM 28848_16S_LC150681.fasta
1965,Bacillus JCM 28849,28849,https://bacdive.dsmz.de/strain/163654,N/A,N/A,,LC150643,成功,Bacillus JCM 28849_16S_LC150643.fasta
1965,Peribacillus butanolivorans JCM 28850,28850,https://bacdive.dsmz.de/strain/163656,N/A,N/A,,LC150682,成功,Peribacillus butanolivorans JCM 28850_16S_LC150682.fasta
1965,Bacillus JCM 28851,28851,https://bacdive.dsmz.de/strain/163657,N/A,N/A,,LC150644,成功,Bacillus JCM 28851_16S_LC150644.fasta
1965,Bacillus JCM 28852,28852,https://bacdive.dsmz.de/strain/163658,N/A,N/A,,LC150683,成功,Bacillus JCM 28852_16S_LC150683.fasta
1965,Bacillus JCM 28853,28853,https://bacdive.dsmz.de/strain/163659,N/A,N/A,,LC150684,成功,Bacillus JCM 28853_16S_LC150684.fasta
1965,Bacillus JCM 28854,28854,https://bacdive.dsmz.de/strain/163660,N/A,N/A,,LC150645,成功,Bacillus JCM 28854_16S_LC150645.fasta
1965,Bacillus JCM 28855,28855,https://bacdive.dsmz.de/strain/163661,N/A,N/A,,LC150646,成功,Bacillus JCM 28855_16S_LC150646.fasta
1965,Peribacillus simplex JCM 28856,28856,https://bacdive.dsmz.de/strain/163662,N/A,N/A,,LC150649,成功,Peribacillus simplex JCM 28856_16S_LC150649.fasta
1965,Bacillus JCM 28857,28857,https://bacdive.dsmz.de/strain/163663,N/A,N/A,,LC150650,成功,Bacillus JCM 28857_16S_LC150650.fasta
1965,Bacillus JCM 28858,28858,https://bacdive.dsmz.de/strain/163664,N/A,N/A,,LC150651,成功,Bacillus JCM 28858_16S_LC150651.fasta
1965,Bacillus JCM 28859,28859,https://bacdive.dsmz.de/strain/163665,N/A,N/A,,LC150652,成功,Bacillus JCM 28859_16S_LC150652.fasta
1965,Bacillus JCM 28860,28860,https://bacdive.dsmz.de/strain/163666,N/A,N/A,,LC150647,成功,Bacillus JCM 28860_16S_LC150647.fasta
1965,Bacillus JCM 28861,28861,https://bacdive.dsmz.de/strain/163667,N/A,N/A,,LC150653,成功,Bacillus JCM 28861_16S_LC150653.fasta
1965,Bacillus JCM 28862,28862,https://bacdive.dsmz.de/strain/163668,N/A,N/A,,LC150654,成功,Bacillus JCM 28862_16S_LC150654.fasta
1965,Bacillus JCM 28863,28863,https://bacdive.dsmz.de/strain/163669,N/A,N/A,,LC150657,成功,Bacillus JCM 28863_16S_LC150657.fasta
1965,Bacillus JCM 28864,28864,https://bacdive.dsmz.de/strain/163670,N/A,N/A,,LC150658,成功,Bacillus JCM 28864_16S_LC150658.fasta
1965,Bacillus JCM 28865,28865,https://bacdive.dsmz.de/strain/163671,N/A,N/A,,LC150648,成功,Bacillus JCM 28865_16S_LC150648.fasta
1966,Peribacillus simplex JCM 28866,28866,https://bacdive.dsmz.de/strain/163672,N/A,N/A,,LC150659,成功,Peribacillus simplex JCM 28866_16S_LC150659.fasta
1966,Bacillus JCM 28867,28867,https://bacdive.dsmz.de/strain/163673,N/A,N/A,,LC150660,成功,Bacillus JCM 28867_16S_LC150660.fasta
1966,Bacillus JCM 28868,28868,https://bacdive.dsmz.de/strain/163674,N/A,N/A,,LC150655,成功,Bacillus JCM 28868_16S_LC150655.fasta
1966,Bacillus JCM 28869,28869,https://bacdive.dsmz.de/strain/163675,N/A,N/A,,LC150656,成功,Bacillus JCM 28869_16S_LC150656.fasta
1966,Hymenobacter terrae JCM 30007,30007,https://bacdive.dsmz.de/strain/163684,N/A,N/A,,KF862488,成功,Hymenobacter terrae JCM 30007_16S_KF862488.fasta
1966,Hymenobacter rubidus JCM 30008,30008,https://bacdive.dsmz.de/strain/163685,N/A,N/A,,KF862489,成功,Hymenobacter rubidus JCM 30008_16S_KF862489.fasta
1966,Citrobacter bitternis JCM 30009,30009,https://bacdive.dsmz.de/strain/163686,N/A,N/A,,KJ817168,成功,Citrobacter bitternis JCM 30009_16S_KJ817168.fasta
1966,Kistimonas alittae JCM 30010,30010,https://bacdive.dsmz.de/strain/163687,N/A,N/A,,EU797579,成功,Kistimonas alittae JCM 30010_16S_EU797579.fasta
1966,Vibrio injenensis JCM 30011,30011,https://bacdive.dsmz.de/strain/163688,GCA_001895205,成功,Vibrio injenensis JCM 30011_WGS_GCA_001895205.fasta,KC634073,成功,Vibrio injenensis JCM 30011_16S_KC634073.fasta
